customer_id,email,transaction_amount,transaction_date,billing_city,shipping_city,current_city,device_type,is_new_device,ip_address,cvv_attempts,average_previous_amounts,fraudulent
CUSTOMER_30040,rlittle@example.net,27600.45,2023-06-24,Chennai,Bangalore,Visakhapatnam,low_end_phone,False,205.65.57.44,3,54910.272,False
CUSTOMER_10719,private_email7057@example.com,88149.15,2024-03-12,Surat,Kanpur,Mumbai,low_end_laptop,True,251.182.254.227,7,50588.04461538461,True
CUSTOMER_35645,randystout@example.net,14324.07,2023-07-08,Kanpur,Kolkata,Thrissur,low_end_tablet,True,proxy-ip,1,47771.26,False
CUSTOMER_58663,derrickmoore@example.org,105415.53,2023-02-13,Jaipur,Hyderabad,Bhopal,high_end_phone,False,122.62.83.211,3,56271.99644444444,False
CUSTOMER_52375,private_email7603@example.com,93452.89,2023-12-30,Thrissur,Jaipur,Chennai,low_end_laptop,True,221.208.117.58,1,48755.045000000006,False
CUSTOMER_68941,private_email3497@example.com,74393.09,2023-09-08,Mumbai,Indore,Indore,low_end_phone,False,199.152.122.206,1,58606.50882352941,False
CUSTOMER_31615,donaldanderson@example.com,80704.84,2023-01-15,Surat,Chennai,Chennai,low_end_tablet,False,4.102.136.115,3,39392.61666666667,False
CUSTOMER_10673,turnertony@example.org,99203.83,2023-06-28,Kanpur,Hyderabad,Chennai,high_end_tablet,True,220.171.251.88,2,45006.816551724136,False
CUSTOMER_71388,johnjones@example.org,83723.01,2023-01-09,Coimbatore,Pune,Bhopal,low_end_tablet,True,proxy-ip,3,48031.765555555554,False
CUSTOMER_53276,ayersmichelle@example.net,7562.9,2023-08-24,Vadodara,Kanpur,Thrissur,low_end_tablet,True,146.89.186.79,3,5880.443333333334,False
CUSTOMER_42780,daniel44@example.org,54573.13,2023-03-19,Ahmedabad,Visakhapatnam,Hyderabad,low_end_phone,False,proxy-ip,3,46280.80090909091,False
CUSTOMER_21349,martinamanda@example.net,96836.07,2023-06-13,Hyderabad,Chennai,Jaipur,low_end_phone,False,60.116.243.70,3,15589.898888888889,False
CUSTOMER_73476,private_email5274@example.com,98747.02,2023-02-16,Indore,Chennai,Hyderabad,high_end_laptop,False,proxy-ip,1,67321.31,False
CUSTOMER_65649,private_email6721@example.com,20290.98,2023-09-24,Indore,Ahmedabad,Thrissur,low_end_tablet,False,79.72.63.7,5,50285.76714285714,True
CUSTOMER_54018,christina04@example.org,8895.63,2023-11-12,Kanpur,Hyderabad,Mumbai,high_end_phone,False,93.67.39.201,1,29358.556666666667,False
CUSTOMER_10832,reynoldsdeborah@example.com,81372.27,2024-03-04,Bhopal,Coimbatore,Delhi,low_end_laptop,False,31.129.20.96,3,68745.57285714286,False
CUSTOMER_39598,tylerdixon@example.com,89293.54,2023-10-16,Surat,Thrissur,Kanpur,low_end_phone,False,89.254.230.134,3,58175.792,False
CUSTOMER_84695,private_email3370@example.com,31601.34,2023-04-15,Ahmedabad,Visakhapatnam,Coimbatore,high_end_phone,False,214.36.65.100,2,42984.38166666667,False
NEW_CUSTOMER_86694,barbara46@example.net,21221.47,2023-01-07,Hyderabad,Delhi,Bangalore,low_end_laptop,False,proxy-ip,3,0,False
CUSTOMER_66047,justinfreeman@example.com,89460.61,2023-07-10,Bhopal,Coimbatore,Bangalore,low_end_tablet,False,217.140.198.253,3,44961.99592592592,False
CUSTOMER_65284,ifry@example.org,2681.27,2023-11-21,Bangalore,Indore,Visakhapatnam,high_end_laptop,True,proxy-ip,3,52294.290384615386,False
CUSTOMER_89228,private_email7282@example.com,80785.49,2024-03-16,Thrissur,Kanpur,Vadodara,high_end_tablet,False,237.92.20.153,3,18949.09888888889,False
NEW_CUSTOMER_29076,welliott@example.org,83866.67,2023-12-19,Hyderabad,Mumbai,Ahmedabad,low_end_phone,True,proxy-ip,5,0,True
CUSTOMER_26566,ycooper@example.net,52513.34,2023-04-16,Indore,Chennai,Lucknow,high_end_phone,False,proxy-ip,3,54863.199,False
CUSTOMER_21499,mcdonaldrandy@example.org,25124.25,2023-02-21,Indore,Jaipur,Lucknow,high_end_tablet,False,proxy-ip,2,52596.58857142857,False
NEW_CUSTOMER_78374,michelleheath@example.net,71030.2,2024-01-18,Lucknow,Surat,Delhi,low_end_phone,False,proxy-ip,3,0,False
CUSTOMER_79453,private_email6717@example.com,49016.08,2023-09-07,Visakhapatnam,Thrissur,Indore,low_end_tablet,False,proxy-ip,3,42073.345,True
CUSTOMER_59155,toddnguyen@example.org,26005.38,2023-08-04,Mumbai,Jaipur,Pune,low_end_tablet,False,proxy-ip,7,17484.9325,True
CUSTOMER_72853,fowlertanya@example.org,95179.71,2023-11-03,Visakhapatnam,Mumbai,Thrissur,low_end_phone,True,proxy-ip,0,74106.83,False
CUSTOMER_33589,fjensen@example.com,18632.4,2023-06-19,Kolkata,Thrissur,Bhopal,high_end_phone,True,proxy-ip,3,16933.71,False
CUSTOMER_37421,qbrown@example.com,40042.95,2023-05-21,Kolkata,Mumbai,Jaipur,low_end_phone,True,proxy-ip,3,40890.75,False
CUSTOMER_88860,palmermarcus@example.org,21804.95,2023-02-02,Coimbatore,Bangalore,Kolkata,high_end_laptop,True,235.130.90.85,3,55579.72285714286,False
CUSTOMER_33589,fjensen@example.com,4276.6,2023-02-17,Bangalore,Thrissur,Bhopal,high_end_phone,False,94.196.19.18,3,17146.04625,False
CUSTOMER_41985,normandavid@example.org,39051.07,2023-11-11,Kanpur,Jaipur,Indore,high_end_laptop,True,184.179.210.146,7,55039.05863636364,False
CUSTOMER_78315,private_email4339@example.com,81208.09,2024-03-09,Jaipur,Kolkata,Hyderabad,low_end_laptop,False,168.177.140.31,3,54947.18888888889,False
CUSTOMER_55786,private_email8686@example.com,74458.64,2023-12-06,Ahmedabad,Lucknow,Mumbai,high_end_phone,False,127.185.202.253,4,101727.09833333333,False
NEW_CUSTOMER_11665,bradyjamie@example.net,13266.55,2023-01-02,Delhi,Coimbatore,Ahmedabad,low_end_tablet,True,proxy-ip,4,0,True
CUSTOMER_95981,private_email7737@example.com,13242.14,2023-03-15,Pune,Surat,Kolkata,low_end_phone,True,proxy-ip,2,18235.665,True
CUSTOMER_99242,private_email2387@example.com,85511.28,2023-12-08,Indore,Visakhapatnam,Bangalore,high_end_tablet,False,proxy-ip,6,36487.68875,True
CUSTOMER_46439,private_email7512@example.com,4913.18,2023-07-06,Vadodara,Thrissur,Hyderabad,low_end_laptop,False,proxy-ip,3,4285.0,True
NEW_CUSTOMER_83595,holly49@example.org,90882.19,2023-06-16,Kanpur,Chennai,Bangalore,low_end_tablet,True,proxy-ip,3,0,False
CUSTOMER_85106,christinabarton@example.org,68030.94,2023-02-21,Hyderabad,Indore,Ahmedabad,high_end_laptop,True,proxy-ip,3,53807.26571428571,False
NEW_CUSTOMER_68566,nmurray@example.com,49665.36,2023-04-13,Visakhapatnam,Delhi,Visakhapatnam,high_end_laptop,False,proxy-ip,6,0,False
CUSTOMER_34907,justin21@example.com,61976.04,2023-08-04,Lucknow,Bangalore,Bhopal,low_end_phone,False,proxy-ip,3,31737.704999999998,False
CUSTOMER_78039,private_email2857@example.com,65623.98,2023-06-19,Surat,Kanpur,Surat,low_end_phone,False,proxy-ip,3,53570.37375,True
CUSTOMER_92518,private_email2445@example.com,73175.57,2023-05-09,Mumbai,Pune,Thrissur,high_end_laptop,False,proxy-ip,4,75314.30666666666,True
CUSTOMER_73822,private_email2857@example.com,37511.93,2023-02-08,Mumbai,Indore,Hyderabad,high_end_laptop,False,240.49.99.242,6,32386.146249999998,False
CUSTOMER_60709,thomasangela@example.com,50358.16,2023-12-28,Thrissur,Kanpur,Visakhapatnam,low_end_tablet,False,proxy-ip,1,60740.2975,False
CUSTOMER_12974,hconley@example.org,362.24,2023-09-11,Bangalore,Lucknow,Vadodara,low_end_laptop,False,134.28.239.93,6,47446.78,False
CUSTOMER_13310,andersonedward@example.net,66430.12,2023-01-25,Delhi,Thrissur,Lucknow,low_end_phone,True,63.201.195.131,2,49979.31875,False
CUSTOMER_99612,lejoseph@example.org,83805.49,2023-10-05,Jaipur,Kolkata,Ahmedabad,high_end_laptop,False,167.42.100.207,5,47255.23409090909,False
CUSTOMER_31044,hayesjack@example.org,73900.97,2023-10-06,Bhopal,Kolkata,Surat,high_end_tablet,False,proxy-ip,3,44795.26090909091,False
CUSTOMER_54227,private_email3173@example.com,27736.7,2023-04-24,Ahmedabad,Surat,Bangalore,low_end_laptop,True,proxy-ip,5,71415.8625,True
CUSTOMER_13957,private_email6018@example.com,4536.98,2023-07-07,Vadodara,Surat,Kanpur,low_end_phone,True,227.97.154.158,0,39118.4625,False
CUSTOMER_59742,xsmith@example.com,99327.18,2023-04-07,Pune,Chennai,Jaipur,low_end_phone,False,23.28.91.229,3,58126.770000000004,False
CUSTOMER_56739,private_email7894@example.com,43379.44,2023-08-27,Thrissur,Bhopal,Bhopal,low_end_phone,True,proxy-ip,5,65193.345,True
CUSTOMER_81612,private_email2047@example.com,22012.56,2023-08-30,Vadodara,Hyderabad,Surat,low_end_laptop,True,8.52.207.128,3,41228.066666666666,False
CUSTOMER_19840,charles62@example.org,77423.78,2023-01-09,Coimbatore,Hyderabad,Kanpur,low_end_laptop,False,188.28.239.182,3,63145.280000000006,False
CUSTOMER_11424,private_email1120@example.com,84675.67,2023-07-11,Kanpur,Bangalore,Bangalore,high_end_phone,True,89.146.195.135,3,60775.084615384614,False
CUSTOMER_47450,jasonsmith@example.net,95314.42,2023-05-31,Pune,Bangalore,Bangalore,high_end_tablet,False,proxy-ip,2,55618.365000000005,False
CUSTOMER_22131,private_email6272@example.com,27310.37,2023-05-01,Ahmedabad,Kolkata,Ahmedabad,high_end_laptop,True,proxy-ip,3,43349.87,False
CUSTOMER_15033,clarkeannette@example.org,85971.73,2024-02-12,Delhi,Chennai,Vadodara,high_end_tablet,True,245.110.99.197,4,52538.394827586206,False
CUSTOMER_92688,kevinjones@example.com,60036.97,2024-01-16,Chennai,Mumbai,Surat,low_end_laptop,False,proxy-ip,3,33628.6425,False
CUSTOMER_94412,sheltonashley@example.com,40747.06,2023-12-05,Indore,Pune,Bangalore,low_end_tablet,True,proxy-ip,3,72347.66,False
CUSTOMER_45693,lbrown@example.org,52692.2,2023-04-02,Delhi,Thrissur,Lucknow,high_end_tablet,True,proxy-ip,7,53065.54,False
CUSTOMER_67155,barkerallen@example.com,87665.35,2023-06-03,Bangalore,Delhi,Lucknow,high_end_phone,False,1.73.218.140,3,43357.64166666667,False
CUSTOMER_20104,kevin39@example.org,21884.35,2023-06-19,Surat,Hyderabad,Chennai,high_end_laptop,False,proxy-ip,2,38162.485,False
CUSTOMER_44697,private_email8811@example.com,96917.39,2023-01-09,Visakhapatnam,Kolkata,Jaipur,low_end_laptop,False,250.217.186.254,3,57663.48454545455,False
CUSTOMER_15764,whitney05@example.com,794.26,2023-11-22,Visakhapatnam,Delhi,Pune,low_end_tablet,False,94.155.139.72,3,58130.12285714286,False
NEW_CUSTOMER_57320,sandra69@example.net,54967.86,2023-11-06,Chennai,Vadodara,Hyderabad,low_end_phone,False,42.178.99.100,7,0,False
CUSTOMER_68552,private_email5060@example.com,13088.85,2023-08-28,Chennai,Mumbai,Pune,high_end_tablet,True,22.112.89.243,3,36023.466,False
CUSTOMER_48589,private_email4871@example.com,39784.45,2023-01-13,Bangalore,Visakhapatnam,Jaipur,high_end_phone,True,8.130.69.86,4,62152.18571428571,False
CUSTOMER_80490,private_email4182@example.com,27169.32,2023-03-09,Thrissur,Bhopal,Mumbai,high_end_tablet,True,153.79.26.166,3,55811.761249999996,False
CUSTOMER_69619,private_email7432@example.com,44466.13,2023-01-17,Coimbatore,Mumbai,Kanpur,low_end_tablet,False,proxy-ip,3,49856.183333333334,True
CUSTOMER_34869,private_email9316@example.com,66050.57,2023-11-15,Pune,Coimbatore,Jaipur,high_end_tablet,False,101.24.102.69,3,50803.00555555555,False
CUSTOMER_97437,private_email7362@example.com,58370.37,2023-01-22,Vadodara,Surat,Lucknow,high_end_phone,True,proxy-ip,3,33051.05857142857,False
CUSTOMER_70233,private_email5002@example.com,24780.6,2023-02-18,Indore,Hyderabad,Visakhapatnam,low_end_tablet,False,65.81.24.71,3,22166.765,False
CUSTOMER_37785,private_email9809@example.com,59675.65,2023-07-24,Delhi,Indore,Delhi,low_end_laptop,False,proxy-ip,5,23026.175,True
NEW_CUSTOMER_78788,steven20@example.com,86650.03,2023-01-02,Hyderabad,Kolkata,Vadodara,high_end_laptop,False,proxy-ip,1,0,False
CUSTOMER_37062,john47@example.net,50582.37,2023-01-17,Kanpur,Ahmedabad,Lucknow,high_end_tablet,False,246.244.181.99,3,44440.075,False
CUSTOMER_18506,alexanderjackson@example.com,14020.97,2023-01-16,Mumbai,Kolkata,Coimbatore,high_end_phone,False,92.223.126.198,2,74982.58,False
NEW_CUSTOMER_14276,xmendez@example.org,62571.31,2023-02-05,Hyderabad,Thrissur,Indore,low_end_laptop,False,proxy-ip,5,0,True
CUSTOMER_82681,private_email9246@example.com,57974.68,2023-01-14,Bhopal,Surat,Delhi,low_end_tablet,False,120.66.105.149,3,46899.48681818182,False
CUSTOMER_40839,private_email4575@example.com,17178.54,2023-01-08,Pune,Mumbai,Thrissur,low_end_tablet,False,proxy-ip,3,53495.85428571428,True
CUSTOMER_94298,kevin96@example.com,38185.49,2023-03-08,Delhi,Delhi,Bangalore,high_end_phone,True,proxy-ip,3,30664.08666666667,False
CUSTOMER_95140,private_email7899@example.com,77380.5,2023-10-08,Jaipur,Surat,Ahmedabad,high_end_tablet,False,230.113.133.104,3,61438.10818181818,False
CUSTOMER_52948,private_email9624@example.com,16580.26,2023-10-02,Surat,Delhi,Chennai,high_end_tablet,False,204.202.213.146,3,56161.047999999995,False
CUSTOMER_76200,ismith@example.org,98392.26,2023-02-14,Delhi,Visakhapatnam,Mumbai,low_end_tablet,True,proxy-ip,4,50117.246,True
CUSTOMER_51870,haleysmith@example.com,59029.37,2023-02-09,Delhi,Pune,Visakhapatnam,low_end_laptop,False,222.59.6.30,5,55863.258,False
CUSTOMER_46865,private_email2787@example.com,62669.51,2023-06-25,Pune,Chennai,Jaipur,high_end_phone,False,proxy-ip,3,78506.7575,False
CUSTOMER_92713,private_email2282@example.com,78512.68,2023-11-11,Lucknow,Surat,Kolkata,high_end_tablet,True,proxy-ip,6,41035.94,True
CUSTOMER_37304,private_email1509@example.com,99548.71,2023-03-16,Thrissur,Kanpur,Hyderabad,low_end_laptop,False,74.13.28.138,4,68090.83333333333,True
CUSTOMER_87419,private_email7732@example.com,75750.16,2023-08-09,Indore,Jaipur,Bhopal,low_end_laptop,False,proxy-ip,3,61847.94375,True
CUSTOMER_48655,private_email3349@example.com,8843.62,2023-10-23,Lucknow,Bangalore,Bangalore,high_end_phone,False,proxy-ip,3,44278.86,False
CUSTOMER_49868,yholloway@example.net,72450.1,2023-12-07,Kolkata,Kanpur,Kanpur,high_end_phone,True,proxy-ip,1,50333.64181818182,False
CUSTOMER_39016,private_email7510@example.com,98875.56,2023-04-24,Thrissur,Lucknow,Bangalore,high_end_phone,True,227.62.95.43,7,83700.41714285714,False
CUSTOMER_26443,private_email6689@example.com,21899.83,2023-02-09,Bhopal,Kolkata,Visakhapatnam,high_end_phone,False,25.164.128.178,5,22555.47,False
CUSTOMER_70632,chavezkristopher@example.net,29913.35,2024-01-16,Kolkata,Pune,Bhopal,high_end_phone,False,27.245.157.163,0,45342.524,False
NEW_CUSTOMER_83360,ujackson@example.com,80938.98,2023-04-06,Thrissur,Ahmedabad,Chennai,high_end_tablet,True,proxy-ip,3,0,False
CUSTOMER_50266,private_email7614@example.com,21709.62,2024-01-09,Bangalore,Bangalore,Surat,high_end_laptop,False,82.2.86.244,2,30971.26692307692,False
CUSTOMER_43162,private_email6998@example.com,4078.83,2024-02-06,Hyderabad,Hyderabad,Coimbatore,high_end_phone,False,153.194.202.161,4,20790.902222222223,False
CUSTOMER_32298,richard66@example.org,101595.55,2023-10-05,Bangalore,Mumbai,Vadodara,low_end_tablet,False,150.123.69.67,3,107887.92,False
CUSTOMER_77113,debra11@example.org,36487.68,2023-09-28,Chennai,Lucknow,Thrissur,high_end_phone,False,proxy-ip,1,26286.596666666665,False
CUSTOMER_39059,private_email2787@example.com,717.19,2023-11-11,Indore,Bhopal,Kanpur,high_end_phone,True,241.177.100.116,5,58813.106875,False
CUSTOMER_99646,bryanevans@example.com,5334.98,2024-02-01,Surat,Chennai,Lucknow,low_end_phone,False,80.197.19.134,3,42701.724,False
CUSTOMER_60840,private_email2537@example.com,77088.0,2023-03-12,Hyderabad,Bangalore,Hyderabad,high_end_tablet,False,36.220.5.206,7,34499.88647058824,False
CUSTOMER_40454,rogerswilliam@example.com,11417.6,2024-03-13,Pune,Bangalore,Jaipur,high_end_tablet,False,proxy-ip,1,49762.969000000005,False
CUSTOMER_32439,ghoover@example.net,6238.04,2023-01-17,Pune,Chennai,Thrissur,high_end_laptop,False,39.57.181.21,7,48585.258571428574,False
CUSTOMER_58042,heather31@example.net,18160.53,2023-12-11,Vadodara,Delhi,Hyderabad,low_end_phone,False,proxy-ip,4,44101.598,True
CUSTOMER_37262,private_email9510@example.com,55663.3,2023-09-07,Bhopal,Bangalore,Pune,high_end_laptop,True,15.211.52.46,3,54224.58200000001,False
CUSTOMER_48210,millerjessica@example.net,77938.03,2024-03-02,Lucknow,Lucknow,Bhopal,low_end_phone,False,84.255.84.231,3,85813.49333333333,False
CUSTOMER_82394,patrick45@example.com,14948.82,2024-01-22,Coimbatore,Bhopal,Indore,high_end_laptop,True,144.29.239.185,3,56337.6188,False
CUSTOMER_64635,private_email2763@example.com,76182.19,2023-07-07,Visakhapatnam,Jaipur,Hyderabad,high_end_tablet,False,proxy-ip,6,70172.822,True
CUSTOMER_78788,steven20@example.com,55607.63,2023-01-22,Bangalore,Pune,Hyderabad,low_end_phone,True,242.101.169.24,3,86650.03,False
CUSTOMER_63620,jenniferwhite@example.net,90404.29,2023-02-21,Hyderabad,Thrissur,Delhi,low_end_phone,False,197.128.7.146,2,67542.56833333333,False
CUSTOMER_90400,davidramirez@example.com,47953.92,2023-08-14,Hyderabad,Ahmedabad,Kanpur,high_end_tablet,False,133.141.40.150,3,60016.62583333333,False
CUSTOMER_69923,private_email3091@example.com,26718.52,2023-02-07,Kolkata,Delhi,Jaipur,high_end_laptop,False,proxy-ip,2,64130.021538461544,False
CUSTOMER_76540,goldentimothy@example.com,26689.54,2024-01-27,Visakhapatnam,Bhopal,Hyderabad,low_end_tablet,False,34.83.252.71,5,46495.80375,False
CUSTOMER_42368,jonathan76@example.com,65265.47,2023-09-25,Vadodara,Bhopal,Ahmedabad,low_end_phone,True,232.97.13.168,2,58155.34666666667,False
CUSTOMER_87129,private_email5336@example.com,31278.0,2023-01-22,Indore,Kanpur,Kanpur,high_end_phone,False,proxy-ip,2,56631.248999999996,False
CUSTOMER_44606,private_email3091@example.com,53905.32,2024-03-14,Ahmedabad,Kolkata,Chennai,high_end_phone,False,proxy-ip,3,29470.010000000002,False
CUSTOMER_60139,gregorycantrell@example.org,5736.84,2023-12-02,Hyderabad,Surat,Surat,high_end_tablet,True,99.127.96.152,3,46281.61372549019,False
CUSTOMER_64475,private_email3212@example.com,22814.71,2023-04-29,Jaipur,Hyderabad,Surat,high_end_tablet,True,proxy-ip,5,37295.88625,True
CUSTOMER_85558,private_email6601@example.com,99465.19,2024-02-12,Bhopal,Lucknow,Vadodara,low_end_laptop,True,80.37.70.39,0,34975.12,False
CUSTOMER_29105,katherinematthews@example.com,27015.84,2023-03-08,Visakhapatnam,Vadodara,Chennai,high_end_tablet,False,51.162.246.104,3,34444.604999999996,False
CUSTOMER_36691,private_email3861@example.com,62657.67,2023-11-08,Chennai,Bangalore,Pune,high_end_phone,False,206.203.221.87,3,31972.96,False
NEW_CUSTOMER_66061,tracyarnold@example.net,16610.62,2023-06-28,Vadodara,Kolkata,Hyderabad,low_end_tablet,True,proxy-ip,3,0,False
CUSTOMER_64047,pcharles@example.com,22806.59,2023-03-18,Lucknow,Mumbai,Bhopal,low_end_tablet,False,129.224.230.114,2,28185.156666666666,False
CUSTOMER_37077,davidjones@example.com,85838.39,2023-07-29,Vadodara,Vadodara,Kolkata,high_end_phone,True,112.122.37.75,3,64965.34304347826,False
CUSTOMER_22320,emilymccarthy@example.com,87118.39,2023-03-24,Mumbai,Ahmedabad,Hyderabad,high_end_tablet,False,proxy-ip,6,39073.385714285716,False
CUSTOMER_17560,wreyes@example.org,3982.6,2024-01-24,Hyderabad,Bhopal,Chennai,high_end_phone,True,212.79.47.85,2,33668.723125,False
CUSTOMER_25127,marilynbell@example.org,50638.39,2023-03-25,Indore,Bangalore,Bhopal,low_end_phone,True,103.31.43.26,3,33911.96333333333,False
CUSTOMER_69619,wharrison@example.org,2360.21,2023-12-23,Coimbatore,Delhi,Kanpur,high_end_phone,False,239.192.95.232,3,49519.305,False
CUSTOMER_55786,private_email6816@example.com,48801.2,2023-01-02,Ahmedabad,Kolkata,Visakhapatnam,high_end_phone,True,proxy-ip,4,99629.52461538462,True
CUSTOMER_22567,madisonreilly@example.org,54031.09,2023-05-04,Lucknow,Lucknow,Coimbatore,low_end_tablet,True,154.239.129.234,3,51820.402500000004,False
CUSTOMER_41974,private_email2489@example.com,80189.09,2024-03-05,Ahmedabad,Mumbai,Ahmedabad,low_end_phone,False,251.131.138.197,3,68373.15692307692,False
CUSTOMER_34985,umartinez@example.org,23874.46,2023-11-29,Jaipur,Thrissur,Visakhapatnam,high_end_phone,True,proxy-ip,7,56415.085,False
CUSTOMER_50843,private_email8518@example.com,50634.3,2023-10-18,Indore,Delhi,Indore,high_end_phone,False,proxy-ip,3,50218.8,False
NEW_CUSTOMER_33421,david54@example.com,98386.95,2023-09-04,Mumbai,Lucknow,Hyderabad,low_end_laptop,True,proxy-ip,3,0,False
CUSTOMER_12951,laurenpearson@example.net,88114.9,2024-03-29,Jaipur,Surat,Kolkata,low_end_laptop,True,103.85.141.0,3,55876.816249999996,False
CUSTOMER_53276,private_email5521@example.com,27297.52,2023-05-06,Vadodara,Jaipur,Coimbatore,high_end_tablet,False,146.89.186.79,2,6120.794285714285,False
CUSTOMER_21185,private_email8345@example.com,52724.65,2023-01-16,Ahmedabad,Bangalore,Indore,low_end_phone,False,proxy-ip,4,43881.42736842105,True
CUSTOMER_80244,shawn69@example.org,52392.0,2023-07-07,Vadodara,Visakhapatnam,Kolkata,low_end_tablet,False,40.7.106.15,1,35883.88548387097,False
CUSTOMER_78073,private_email3663@example.com,48896.28,2023-03-15,Visakhapatnam,Coimbatore,Coimbatore,low_end_laptop,True,proxy-ip,3,49321.34333333333,True
CUSTOMER_16790,private_email1241@example.com,22483.13,2023-10-24,Kolkata,Surat,Visakhapatnam,high_end_tablet,True,proxy-ip,3,28644.36,False
CUSTOMER_49996,private_email2412@example.com,72583.64,2023-03-06,Bhopal,Delhi,Mumbai,low_end_laptop,False,proxy-ip,3,53932.295,True
CUSTOMER_72321,private_email2860@example.com,73083.39,2023-01-11,Pune,Bhopal,Thrissur,low_end_tablet,True,proxy-ip,3,53435.278399999996,True
CUSTOMER_15123,matthewreilly@example.net,40365.23,2023-06-15,Pune,Pune,Indore,low_end_tablet,True,proxy-ip,3,88838.09,False
CUSTOMER_44866,private_email3608@example.com,52855.36,2023-01-02,Hyderabad,Vadodara,Coimbatore,high_end_tablet,True,227.44.239.22,3,47852.775,False
NEW_CUSTOMER_49981,brandon21@example.com,15597.02,2023-05-27,Lucknow,Chennai,Kanpur,high_end_laptop,False,109.179.222.192,0,0,False
CUSTOMER_47454,private_email5157@example.com,11762.14,2023-12-20,Bangalore,Vadodara,Bangalore,low_end_phone,True,156.41.222.174,1,9509.739333333333,False
CUSTOMER_43085,private_email5692@example.com,34126.4,2024-01-01,Pune,Chennai,Hyderabad,high_end_phone,False,proxy-ip,0,37649.46,False
CUSTOMER_24107,private_email2261@example.com,1699.19,2023-05-16,Delhi,Thrissur,Kanpur,high_end_phone,True,proxy-ip,5,34507.552708333336,True
CUSTOMER_41986,garciamichael@example.org,59657.96,2023-09-28,Bangalore,Bhopal,Kanpur,low_end_laptop,False,proxy-ip,3,50120.21,False
CUSTOMER_24014,murphychristopher@example.org,21373.65,2023-02-26,Kanpur,Delhi,Bangalore,high_end_phone,True,proxy-ip,6,9389.97,False
CUSTOMER_86747,private_email9266@example.com,46558.91,2023-12-07,Kolkata,Lucknow,Kolkata,high_end_tablet,True,87.125.58.125,5,36589.16,False
CUSTOMER_43588,dunnpaul@example.com,46006.64,2023-04-18,Lucknow,Kolkata,Surat,high_end_laptop,False,97.227.193.26,7,70124.55333333333,False
CUSTOMER_28862,private_email4068@example.com,24771.21,2023-07-31,Delhi,Visakhapatnam,Visakhapatnam,high_end_laptop,False,proxy-ip,3,43491.85875,False
NEW_CUSTOMER_65991,grimesanthony@example.net,19476.13,2023-02-01,Pune,Pune,Bangalore,low_end_laptop,False,proxy-ip,5,0,True
CUSTOMER_58250,twhitaker@example.net,72417.06,2023-02-25,Pune,Vadodara,Ahmedabad,low_end_phone,False,proxy-ip,3,77176.73,False
CUSTOMER_28246,private_email4694@example.com,42432.42,2023-06-07,Kolkata,Hyderabad,Mumbai,low_end_tablet,False,254.147.35.43,7,42785.21820512821,True
NEW_CUSTOMER_13294,johnsonallison@example.org,96588.26,2023-10-04,Hyderabad,Chennai,Thrissur,high_end_tablet,False,253.201.177.185,2,0,False
CUSTOMER_89490,evargas@example.org,77289.42,2023-01-02,Pune,Surat,Pune,low_end_laptop,False,111.163.144.0,3,15960.704444444444,False
CUSTOMER_87675,private_email9884@example.com,47123.18,2023-10-08,Vadodara,Bangalore,Bangalore,high_end_laptop,False,proxy-ip,1,58762.06826086957,False
CUSTOMER_23332,private_email5176@example.com,59860.4,2023-01-24,Indore,Indore,Lucknow,high_end_phone,False,133.211.55.126,3,74381.575,False
CUSTOMER_78272,oharris@example.com,44443.19,2023-11-16,Visakhapatnam,Kolkata,Delhi,high_end_tablet,True,proxy-ip,3,44364.961111111115,False
CUSTOMER_34869,christopher75@example.org,66572.01,2023-10-05,Pune,Coimbatore,Jaipur,high_end_phone,True,101.24.102.69,7,52327.762,False
CUSTOMER_40102,dsanchez@example.com,104706.0,2023-01-18,Jaipur,Kanpur,Lucknow,low_end_phone,True,207.213.198.39,2,46595.671481481484,False
CUSTOMER_99224,tracie95@example.net,4975.83,2023-05-26,Lucknow,Lucknow,Chennai,low_end_tablet,True,proxy-ip,3,66585.96285714286,False
CUSTOMER_48984,kristylee@example.net,78089.71,2023-09-26,Indore,Vadodara,Bangalore,low_end_tablet,True,88.199.5.55,7,47155.14333333333,False
CUSTOMER_53449,private_email3049@example.com,48699.16,2023-04-16,Delhi,Vadodara,Bangalore,low_end_phone,False,192.35.11.68,3,50549.619999999995,False
CUSTOMER_69512,lewisangela@example.com,38315.42,2023-05-31,Kolkata,Coimbatore,Thrissur,high_end_phone,True,proxy-ip,3,34955.64,False
CUSTOMER_58807,jessica03@example.net,65175.96,2023-07-26,Bhopal,Pune,Hyderabad,high_end_tablet,False,69.153.183.246,3,55284.76,False
NEW_CUSTOMER_24883,rachel75@example.net,5386.78,2023-04-01,Pune,Hyderabad,Delhi,high_end_tablet,True,251.5.251.37,3,41954.00181818182,False
CUSTOMER_32971,willisjill@example.net,27206.74,2024-02-27,Indore,Pune,Coimbatore,high_end_laptop,True,17.210.58.231,1,54588.59133333333,False
CUSTOMER_48292,private_email7420@example.com,78427.9,2023-04-17,Mumbai,Mumbai,Kolkata,low_end_phone,False,proxy-ip,3,50069.416666666664,True
CUSTOMER_94335,private_email3933@example.com,134953.5,2024-02-11,Vadodara,Kolkata,Bhopal,high_end_phone,True,proxy-ip,3,70043.74375,False
